400871509992541458184881866614,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/157/166.xml
453946099750629491201946672998,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/157/167.xml
207201727479884428632451006739,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/157/165.xml
213233719488315954975724605159,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/157/160.xml
303494235102183795724852353824,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/157/158.xml
131939324905446238286154504249,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/157/159.xml
151647338241909635299641922057,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/157/164.xml
115689755198961598722158240121,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/157/168.xml
166112018536246672777968137997,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/157/163.xml
311102747717834916358933873912,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/157/162.xml
340202188094259402036602717327,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/157/161.xml
201456106349537316145214209907,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/005.xml
313683718840700224414223339444,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/015.xml
121108220866971173712229588402,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/091.xml
319066480138812986026181758474,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/202.xml
157537616155071783765339942952,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/087.xml
303865116731361029078599241306,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/068.xml
885292267869246639232975687131,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/074.xml
273509906901630724765262021367,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/278.xml
258220324170977900491673635112,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/213.xml
230416590143922549745658357505,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/196.xml
200558451375970945040979397866,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/136.xml
693480911433291675609148051914,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/148.xml
501205984478455794251416553685,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/263.xml
199220738144407033276946096708,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/079.xml
297251044869095073091780740645,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/113.xml
206200456333833579428083808192,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/130.xml
231645134739451754302647733304,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/117.xml
136051101671715516914883139074,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/009.xml
268030488196493755113553009785,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/128.xml
212346425055214308006918165305,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/000.xml
187694838527128312070807533473,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/266.xml
741173887596751104298730976972,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/132.xml
114249388265341701207347458535,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/230.xml
171177995014336749670107905732,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/031.xml
282512043257574309474415322775,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/166.xml
111288636468631776997138987173,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/018.xml
315187221221054114974341475212,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/076.xml
139577698050713461261415990027,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/277.xml
324649110927013926557500550446,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/190.xml
259543921154154401875872845498,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/177.xml
558286136379689377915919180358,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/208.xml
173101104804533997398137418032,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/192.xml
128059192202504367870633619224,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/020.xml
188376349804761988217597754952,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/141.xml
230078008964732806419498631442,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/289.xml
160124400349792614505500125883,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/084.xml
145474881373882284343459153872,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/239.xml
154677396354641150280013275227,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/053.xml
259123825760999546551970425757,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/198.xml
219618492426142913407827034169,/home/picsl/Desktop/ymli/lidc/tcia-lidc-xml/187/026.xml
