793644252453691436883431768064,95.03700065612793,4.195294260978699,-1064.5
793644252453691436883431768064,98.07200062274933,0.55329430103302,-1067.5
793644252453691436883431768064,-53.07099771499634,-58.32570505142212,-1061.5
793644252453691436883431768064,96.25100064277649,3.588294267654419,-1064.5
303494235102183795724852353824,-82.42500305175781,-72.54370760917664,1442.5
303494235102183795724852353824,-109.07500207424164,19.1062890291214,1523.5
303494235102183795724852353824,-36.275004744529724,44.45628809928894,1631.5
303494235102183795724852353824,-38.22500467300415,43.156288146972656,1628.5
303494235102183795724852353824,-26.525005102157593,54.856287717819214,1610.5
303494235102183795724852353824,-85.67500293254852,-71.24370765686035,1439.5
303494235102183795724852353824,-36.275004744529724,43.8062881231308,1631.5
303494235102183795724852353824,-36.275004744529724,43.156288146972656,1628.5
404303213662391867606219459686,-60.078125,-166.265625,288.0
404303213662391867606219459686,-36.171875,-41.421875,114.0
404303213662391867606219459686,52.015625,-30.796875,129.0
404303213662391867606219459686,49.359375,-177.421875,204.0
404303213662391867606219459686,64.765625,-38.765625,126.0
404303213662391867606219459686,87.078125,-54.703125,126.0
404303213662391867606219459686,69.015625,-142.359375,123.0
404303213662391867606219459686,54.671875,-63.203125,183.0
404303213662391867606219459686,-31.921875,-32.921875,126.0
404303213662391867606219459686,-32.453125,-66.921875,114.0
404303213662391867606219459686,-76.015625,-115.796875,147.0
404303213662391867606219459686,-43.609375,-46.203125,189.0
404303213662391867606219459686,-36.171875,-39.296875,114.0
404303213662391867606219459686,93.984375,-115.796875,114.0
404303213662391867606219459686,-32.453125,-59.484375,114.0
404303213662391867606219459686,-32.984375,-66.921875,114.0
292287048883545067541391539652,84.66479355096817,96.66249752044678,742.0
292287048883545067541391539652,136.187793135643,30.52849805355072,781.0
292287048883545067541391539652,82.35779356956482,104.35249745845795,778.0
292287048883545067541391539652,138.49479311704636,31.297498047351837,778.0
292287048883545067541391539652,87.74079352617264,103.58349746465683,778.0
292287048883545067541391539652,136.95679312944412,29.759498059749603,778.0
292287048883545067541391539652,83.12679356336594,103.58349746465683,778.0
292287048883545067541391539652,136.95679312944412,32.066498041152954,787.0
292287048883545067541391539652,87.74079352617264,100.50749748945236,775.0
266462563888243192390432002410,-39.603515625,-107.033203125,-42.0
266462563888243192390432002410,37.427734375,-83.244140625,-42.0
266462563888243192390432002410,62.916015625,-81.544921875,-51.0
266462563888243192390432002410,59.517578125,-189.728515625,-123.0
266462563888243192390432002410,-96.810546875,-180.666015625,-195.0
266462563888243192390432002410,-113.802734375,-160.275390625,-207.0
266462563888243192390432002410,-114.935546875,-156.876953125,-210.0
266462563888243192390432002410,-90.580078125,-187.462890625,-225.0
266462563888243192390432002410,-107.005859375,-174.435546875,-231.0
266462563888243192390432002410,24.966796875,-85.509765625,-240.0
266462563888243192390432002410,-39.603515625,-104.767578125,-42.0
266462563888243192390432002410,39.126953125,-84.943359375,-42.0
266462563888243192390432002410,60.083984375,-188.595703125,-123.0
266462563888243192390432002410,43.091796875,-61.720703125,-51.0
266462563888243192390432002410,22.701171875,-78.146484375,-54.0
266462563888243192390432002410,60.083984375,-190.294921875,-123.0
266462563888243192390432002410,-82.650390625,-183.498046875,-156.0
266462563888243192390432002410,-53.763671875,-188.029296875,-216.0
266462563888243192390432002410,-38.470703125,-107.033203125,-42.0
266462563888243192390432002410,42.525390625,-60.021484375,-51.0
266462563888243192390432002410,60.650390625,-189.728515625,-123.0
266462563888243192390432002410,-97.376953125,-179.533203125,-195.0
266462563888243192390432002410,25.533203125,-82.111328125,-240.0
275124131364875117499826877835,-84.51953125,-230.37109375,-210.0
275124131364875117499826877835,-76.49609375,-103.84765625,-303.0
255233548387770235844350895151,-157.623046875,-147.998046875,-262.0
255233548387770235844350895151,-77.466796875,-58.490234375,-271.0
255233548387770235844350895151,128.267578125,-150.001953125,-274.0
255233548387770235844350895151,132.275390625,-106.583984375,-238.0
255233548387770235844350895151,124.259765625,-129.962890625,-262.0
255233548387770235844350895151,108.228515625,-65.169921875,-271.0
255233548387770235844350895151,-50.748046875,-76.525390625,-181.0
255233548387770235844350895151,-123.556640625,-172.712890625,-214.0
255233548387770235844350895151,-64.107421875,-56.486328125,-250.0
255233548387770235844350895151,133.611328125,-143.322265625,-274.0
255233548387770235844350895151,136.283203125,-143.990234375,-271.0
255233548387770235844350895151,116.244140625,-202.771484375,-274.0
255233548387770235844350895151,134.947265625,-102.576171875,-238.0
255233548387770235844350895151,-116.208984375,-153.341796875,-142.0
255233548387770235844350895151,-148.271484375,-118.607421875,-226.0
255233548387770235844350895151,-65.443359375,-58.490234375,-253.0
170344311940983984999167745197,-10.405003190040588,43.00629127025604,1700.0
170344311940983984999167745197,-61.60500204563141,26.366291642189026,1661.0
170344311940983984999167745197,86.87499463558197,78.20629048347473,1652.0
170344311940983984999167745197,84.95499467849731,78.20629048347473,1646.0
170344311940983984999167745197,105.43499422073364,27.00629162788391,1646.0
170344311940983984999167745197,87.51499462127686,67.96629071235657,1604.0
170344311940983984999167745197,35.034995794296265,-47.23370671272278,1595.0
170344311940983984999167745197,-52.00500226020813,25.72629165649414,1529.0
170344311940983984999167745197,-20.645002961158752,35.32629144191742,1520.0
170344311940983984999167745197,-59.68500208854675,57.08629095554352,1520.0
170344311940983984999167745197,-86.56500148773193,52.60629105567932,1517.0
170344311940983984999167745197,-71.20500183105469,56.44629096984863,1517.0
170344311940983984999167745197,-20.645002961158752,41.08629131317139,1517.0
170344311940983984999167745197,-3.3650033473968506,98.68629002571106,1517.0
170344311940983984999167745197,104.15499424934387,-38.273706912994385,1511.0
170344311940983984999167745197,-6.565003275871277,36.60629141330719,1511.0
170344311940983984999167745197,64.47499513626099,54.52629101276398,1508.0
170344311940983984999167745197,68.95499503612518,52.60629105567932,1505.0
170344311940983984999167745197,6.8749964237213135,34.686291456222534,1487.0
170344311940983984999167745197,66.39499509334564,46.20629119873047,1481.0
170344311940983984999167745197,69.59499502182007,48.76629114151001,1472.0
170344311940983984999167745197,68.95499503612518,46.20629119873047,1466.0
170344311940983984999167745197,68.3149950504303,48.126291155815125,1463.0
170344311940983984999167745197,77.91499483585358,74.36629056930542,1463.0
170344311940983984999167745197,84.31499469280243,78.84629046916962,1646.0
170344311940983984999167745197,-78.88500165939331,56.44629096984863,1517.0
170344311940983984999167745197,85.5949946641922,77.56629049777985,1649.0
170344311940983984999167745197,104.15499424934387,-38.273706912994385,1514.0
170344311940983984999167745197,66.39499509334564,53.88629102706909,1508.0
170344311940983984999167745197,68.95499503612518,47.48629117012024,1469.0
311102747717834916358933873912,-13.244140625,-128.623046875,-144.0
311102747717834916358933873912,-92.865234375,-102.326171875,-183.0
311102747717834916358933873912,140.154296875,-226.505859375,-306.0
311102747717834916358933873912,53.228515625,-88.447265625,-357.0
311102747717834916358933873912,-46.845703125,-111.091796875,-93.0
311102747717834916358933873912,42.271484375,-115.474609375,-93.0
147979688121667984912633630926,49.369140625,-103.123046875,-234.0
147979688121667984912633630926,29.744140625,-55.900390625,-99.0
147979688121667984912633630926,34.037109375,-190.822265625,-144.0
147979688121667984912633630926,51.822265625,-100.056640625,-243.0
147979688121667984912633630926,92.912109375,-134.400390625,-243.0
147979688121667984912633630926,40.169921875,-59.580078125,-84.0
147979688121667984912633630926,33.423828125,-191.435546875,-144.0
147979688121667984912633630926,86.779296875,-171.810546875,-195.0
147979688121667984912633630926,52.435546875,-104.962890625,-243.0
147979688121667984912633630926,49.369140625,-101.283203125,-237.0
147979688121667984912633630926,40.169921875,-60.806640625,-81.0
147979688121667984912633630926,32.810546875,-189.595703125,-144.0
147979688121667984912633630926,85.552734375,-177.330078125,-198.0
699408489230474820984000839814,125.20628559589386,-13.756209135055542,1526.5
699408489230474820984000839814,121.30628573894501,10.943789958953857,1508.5
699408489230474820984000839814,-71.09370720386505,28.493789315223694,1658.5
699408489230474820984000839814,49.80628836154938,42.79378879070282,1673.5
699408489230474820984000839814,-69.14370727539062,28.493789315223694,1658.5
699408489230474820984000839814,117.40628588199615,-15.706209063529968,1535.5
213233719488315954975724605159,-80.52020239830017,54.21300423145294,1689.0
213233719488315954975724605159,128.18180173635483,-32.33899748325348,1509.0
213233719488315954975724605159,54.89180028438568,89.8110049366951,1698.0
213233719488315954975724605159,53.495800256729126,-1.6269968748092651,1668.0
213233719488315954975724605159,-86.10420250892639,122.61700558662415,1449.0
213233719488315954975724605159,70.94580060243607,38.857003927230835,1668.0
213233719488315954975724605159,97.46980112791061,77.94500470161438,1668.0
213233719488315954975724605159,127.48380172252655,-28.84899741411209,1509.0
102962801900681595502684962582,-52.9400030374527,72.11249440908432,1545.5
102962801900681595502684962582,109.20999312400818,-47.03250277042389,1428.5
102962801900681595502684962582,-91.01000213623047,5.842495977878571,1518.5
102962801900681595502684962582,-66.33500272035599,73.52249437570572,1518.5
102962801900681595502684962582,30.95499497652054,-49.85250270366669,1506.5
132435134414676494105851714351,62.9521484375,-107.7158203125,-70.0
132435134414676494105851714351,70.0029296875,-114.7666015625,-70.0
132435134414676494105851714351,63.6572265625,-93.6142578125,-88.0
132435134414676494105851714351,-59.0263671875,-105.6005859375,-88.0
132435134414676494105851714351,-63.2568359375,-99.2548828125,-103.0
132435134414676494105851714351,-73.8330078125,-138.0341796875,-151.0
132435134414676494105851714351,50.2607421875,-90.7939453125,-208.0
132435134414676494105851714351,-16.0166015625,-83.0380859375,-214.0
132435134414676494105851714351,-13.1962890625,-121.8173828125,-214.0
132435134414676494105851714351,70.0029296875,-104.1904296875,-73.0
132435134414676494105851714351,-60.4365234375,-104.1904296875,-88.0
132435134414676494105851714351,-15.3115234375,-81.6279296875,-214.0
132435134414676494105851714351,-63.2568359375,-98.5498046875,-103.0
132435134414676494105851714351,63.6572265625,-109.8310546875,-70.0
132435134414676494105851714351,70.0029296875,-104.8955078125,-73.0
132435134414676494105851714351,65.0673828125,-93.6142578125,-88.0
132435134414676494105851714351,-59.0263671875,-102.7802734375,-88.0
132435134414676494105851714351,53.7861328125,-103.4853515625,-178.0
292868422368935585625620199750,-27.58000522851944,34.224788188934326,1659.0
292868422368935585625620199750,-11.029005885124207,-61.40320801734924,1533.0
292868422368935585625620199750,43.52799195051193,-68.7592077255249,1524.0
292868422368935585625620199750,-93.17100262641907,-14.815209865570068,1506.0
292868422368935585625620199750,-117.07800167798996,-24.623209476470947,1491.0
292868422368935585625620199750,-118.30400162935257,-22.784209549427032,1488.0
292868422368935585625620199750,-102.97900223731995,73.45678663253784,1479.0
292868422368935585625620199750,-95.62300252914429,63.64878702163696,1470.0
292868422368935585625620199750,-48.42200440168381,-63.85520792007446,1467.0
292868422368935585625620199750,98.69798976182938,-51.595208406448364,1464.0
292868422368935585625620199750,97.47198981046677,-51.595208406448364,1461.0
292868422368935585625620199750,34.94599229097366,69.16578680276871,1458.0
292868422368935585625620199750,38.62399214506149,37.28978806734085,1458.0
292868422368935585625620199750,-53.93900418281555,74.68278658390045,1449.0
292868422368935585625620199750,45.97999185323715,-66.30720782279968,1524.0
292868422368935585625620199750,98.69798976182938,-52.20820838212967,1461.0
292868422368935585625620199750,-57.61700403690338,69.77878677845001,1461.0
292868422368935585625620199750,-104.20500218868256,69.16578680276871,1461.0
292868422368935585625620199750,-26.35400527715683,34.83778816461563,1659.0
292868422368935585625620199750,98.69798976182938,-51.595208406448364,1461.0
196619392240146451912217585346,-38.73899555206299,-66.15449714660645,-306.5
196619392240146451912217585346,-36.22699546813965,-66.15449714660645,-306.5
196619392240146451912217585346,81.83700847625732,-22.194495677947998,-324.5
196619392240146451912217585346,-36.85499548912048,-66.15449714660645,-306.5
196619392240146451912217585346,-94.00299739837646,-19.054495573043823,-252.5
410251741986998833890312367579,-89.38902997970581,-54.16010928153992,-192.5
410251741986998833890312367579,36.372721433639526,61.50398325920105,-260.0
410251741986998833890312367579,122.66180634498596,-5.507752895355225,-241.25
410251741986998833890312367579,103.3844575881958,-11.933535814285278,-151.25
410251741986998833890312367579,43.71647334098816,14.687564849853516,-62.5
410251741986998833890312367579,-54.506208419799805,-71.60152006149292,-218.75
410251741986998833890312367579,64.82976007461548,65.17585921287537,-81.25
410251741986998833890312367579,-97.65075087547302,-55.078078269958496,-190.0
410251741986998833890312367579,-52.67027044296265,-69.76558208465576,-218.75
410251741986998833890312367579,46.4703803062439,68.84773516654968,-282.5
410251741986998833890312367579,121.74383735656738,-2.7538459300994873,-242.5
410251741986998833890312367579,44.63444232940674,11.933657884597778,-83.75
410251741986998833890312367579,34.53678345680237,25.703192710876465,-42.5
410251741986998833890312367579,34.53678345680237,18.359440803527832,-61.25
410251741986998833890312367579,66.66569805145264,65.17585921287537,-81.25
410251741986998833890312367579,13.423496723175049,40.39069652557373,-81.25
410251741986998833890312367579,-53.588239431381226,-63.33979916572571,-212.5
410251741986998833890312367579,122.66180634498596,-3.6718149185180664,-243.75
410251741986998833890312367579,37.290690422058105,62.42195224761963,-262.5
410251741986998833890312367579,43.71647334098816,11.0156888961792,-81.25
410251741986998833890312367579,23.52115559577942,26.621161699295044,-40.0
410251741986998833890312367579,36.372721433639526,49.57038640975952,-261.25
410251741986998833890312367579,-93.06090593338013,-57.83198523521423,-192.5
410251741986998833890312367579,38.208659410476685,18.359440803527832,-65.0
410251741986998833890312367579,-49.91636347770691,-69.76558208465576,-215.0
156990013635454707781600846659,-86.44837427139282,-44.2577166557312,-187.25
156990013635454707781600846659,-75.98743057250977,91.73455142974854,-196.0
314917368146772872954571551463,143.24609375,-152.65234375,-249.0
314917368146772872954571551463,-8.34765625,-252.42578125,-244.0
314917368146772872954571551463,141.69921875,-155.74609375,-239.0
251204142823446211001577555181,38.8115234375,-143.5244140625,-47.5
251204142823446211001577555181,-38.4072265625,-135.9404296875,-47.5
251204142823446211001577555181,-112.8681640625,-224.1904296875,-236.5
251204142823446211001577555181,-100.4580078125,-76.6474609375,-215.5
251204142823446211001577555181,89.1416015625,-206.2646484375,-293.5
251204142823446211001577555181,-94.9423828125,-204.1962890625,-221.5
251204142823446211001577555181,-117.6943359375,-227.6376953125,-242.5
251204142823446211001577555181,-41.8544921875,-142.1455078125,-44.5
251204142823446211001577555181,34.6748046875,-144.2138671875,-47.5
251204142823446211001577555181,85.6943359375,-219.3642578125,-296.5
251204142823446211001577555181,-33.5810546875,-209.7119140625,-113.5
251204142823446211001577555181,-39.7861328125,-134.5615234375,-47.5
251204142823446211001577555181,90.5205078125,-206.2646484375,-293.5
251204142823446211001577555181,37.4326171875,-151.1083984375,-50.5
251204142823446211001577555181,34.6748046875,-147.6611328125,-50.5
251204142823446211001577555181,-42.5439453125,-142.1455078125,-44.5
